result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
777	discrimination site:news.bbc.co.uk/2/hi/8315918.stm	n/a	n/a	n/a	n/a		
778	discrimination site:wisegeek.com/what-is-net-neutrality.htm	n/a	n/a	n/a	n/a		
779	discrimination site:cybertelecom.org/ci/neutral.htm	Cybertelecom :: Net Neutrality	http://www.cybertelecom.org/ci/neutral.htm	35 Farber, who advocates resolution of discrimination through antitrust actions ..... NN is a policy of non discrimination which has its historical roots in ...  	1		
780	discrimination site:arstechnica.com/tech-policy/news/2009/12/big-cable-pro-net-neutrality-arguments-turn-first-amendment-on-its-head.ars	Big Cable: Net neutrality violates ISP 1st Amendment rights	http://arstechnica.com/tech-policy/news/2009/12/big-cable-pro-net-neutrality-arguments-turn-first-amendment-on-its-head.ars	9 Dec 2009 ... The NCTA's boss was responding to the Federal Communications Commission's proposed new Internet non- discrimination rules, which would put ...  	1		
781	discrimination site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality	25 Oct 2009 ... AT&T CTO Donovan: We Need Non- Discrimination . Nov 04, 2009 9:09 PM PST. "Outside applications need to be on an equal footing with our own ...  	8		
782	discrimination site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/most_commented/P30/	AT&T D.C. needs to listen closely to their own CTO, because they are throwing everything they have in D.C. at preventing "non- discrimination " being included ...  	8		
783	discrimination site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/news	The discussion was aimed at examining pending Internet regulations in the U.S. and their impact on packet discrimination , traffic shaping, ...  	8		
784	discrimination site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/recently_commented/P30/	... Richard Whitt said that the FCC's Net neutrality principles would bar discrimination over wireless networks -- while conceding that the networks are, ...  	8		
785	discrimination site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/most_viewed/P60/	... make network neutrality a non-issue? Or will it be the means for network operators to implement the discrimination that everyone is worried about? moreÂ» ...  	8		
786	discrimination site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/recently_commented/P150/		8		
787	discrimination site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/blogs/P60/		8		
788	discrimination site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/blogs/P70/		8		
789	discrimination site:blogs.wsj.com/digits/2009/10/18/facebook-and-twitter-founders-join-net-neutrality-wars	n/a	n/a	n/a	n/a		
790	discrimination site:cnn.com/2009/TECH/10/24/net.neutrality.politics/index.html	n/a	n/a	n/a	n/a		
791	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=22		14		
792	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=47		14		
793	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=14		14		
794	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=21		14		
795	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=36		14		
796	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=24		14		
797	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=48		14		
798	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=54		14		
799	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=39		14		
800	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=16		14		
801	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=10		14		
802	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=38		14		
803	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=3		14		
804	discrimination site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=33		14		
805	discrimination site:freepress.net/policy/internet/net_neutrality	Net Neutrality | Free Press	http://www.freepress.net/policy/internet/net_neutrality	Net Neutrality simply means no discrimination . It prevents Internet providers from blocking, speeding up or slowing down Web content based on its source, ...  	2		
806	discrimination site:freepress.net/policy/internet/net_neutrality	Net Neutrality: At the FCC | Free Press	http://live.freepress.net/policy/internet/net_neutrality/fcc	... file comments demonstrating how "non- discrimination " provisions like Net Neutrality have governed the nation's communications networks since the 1930s. ...  	2		
807	discrimination site:online.wsj.com/article/SB125329467451823485.html	n/a	n/a	n/a	n/a		
808	discrimination site:openinternetcoalition.com	Before the Federal Communications Commission Washington, D.C. ...	http://www.openinternetcoalition.com/index.cfm?objectid=1EDC51E5-1D09-317F-BBD9266A4FECC9B8	File Format: PDF/Adobe Acrobat - Quick View  discrimination . Second, previous efforts to accommodate the content protection ... sufficiently meritorious to be excluded from the non- discrimination rule, ...  	20		
809	discrimination site:openinternetcoalition.com	Open Internet Coalition: Open Internet Coalition: Preserving ...	http://www.openinternetcoalition.com/	Over the last several years, the uncertainty around the extent and enforceability of non- discrimination rules has cast a shadow over investment and ...  	20		
810	discrimination site:openinternetcoalition.com	Before the	http://www.openinternetcoalition.com/files/ONC_Replies_07-52_7-16-07.pdf	File Format: PDF/Adobe Acrobat - Quick View  16 Jul 2007 ... a non- discrimination principle that permits reasonable network management and engineering practices, including prioritization of ...  	20		
811	discrimination site:openinternetcoalition.com	Before the	http://www.openinternetcoalition.com/index.cfm?objectid=59216222-1D09-317F-BB805196D2430B3C	File Format: PDF/Adobe Acrobat - Quick View  discrimination against messages and content across the various converging ... evaluate allegations of discrimination using a case-by-case approach modeled ...  	20		
812	discrimination site:openinternetcoalition.com	Before the	http://www.openinternetcoalition.com/index.cfm?objectid=4A51C462-F1F6-6035-BAABFCB95C2E057B	File Format: PDF/Adobe Acrobat - Quick View  discrimination principle to the existing four principles. .... instances of discrimination by network providers, see John Windhausen, Public ...  	20		
813	discrimination site:openinternetcoalition.com	Open Internet Coalition: Reply Comments to FCC about Text ...	http://www.openinternetcoalition.com/index.cfm?objectid=591EC649-1D09-317F-BBA3BA3ECEC61B0C	Reply Comments to FCC about Text Messaging and Short Codes being Subject to Non- Discrimination Rules. The Open Internet Coalition urges the Commission to ...www.openinternetcoalition.com/index.cfm?objectid=591EC649... - Cached 	20		
814	discrimination site:openinternetcoalition.com	Open Internet Coalition: Consumers Support  Open Internet ...	http://www.openinternetcoalition.com/index.cfm?objectID=6EF1C9F6-F1F6-6035-B33B483BC8AD465C	27 Jun 2007 ... If policymakers wait until widespread discrimination occurs, it will be extremely difficult for Washington to put the new revenue genie of ...  	20		
815	discrimination site:openinternetcoalition.com	OPEN INTERNET COALITION	http://www.openinternetcoalition.com/files/OIC%20Initial%20Comments.pdf	File Format: PDF/Adobe Acrobat - View as HTML  by I COMMENTS - Related articles - All 6 versions  23 Feb 2009 ... in unjust discrimination , undue or unreasonable preference or ...  Discrimination against Skype-users by a network operator is thus one type ...  	20		
816	discrimination site:openinternetcoalition.com	Open Internet Coalition: OIC Applauds FCC Net Neutrality Action	http://www.openinternetcoalition.com/index.cfm?objectID=DD106381-1D09-317F-BBDB3F61CCF57231	21 Sep 2009 ... Over the last several years, the uncertainty around the extent and enforceability of non- discrimination rules has cast a shadow over ...  	20		
817	discrimination site:openinternetcoalition.com	Open Internet Coalition: Internet Pioneers Support Open Internet ...	http://www.openinternetcoalition.com/index.cfm?objectID=72449D76-1D09-317F-BB439D6F734B217A	20 Oct 2009 ... released a public letter to FCC Chairman Genachowski applauding his commitment to non- discrimination and transparency principles in the ...  	20		
818	discrimination site:openinternetcoalition.com	Open Internet Coalition: Speech and Democratic Engagement Linked ...	http://www.openinternetcoalition.com/index.cfm?objectID=935E0068-1D09-317F-BBC9BD116785ACFA	15 Dec 2009 ... This is a key reason why it's so critical for the FCC to act to protect non- discrimination on the 'Net and ensure that the powerful phone ...www.openinternetcoalition.com/index.cfm?objectID=935E0068... - Cached 	20		
